Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
H3.3K27M_JN29-BS3,-,-,CLO_0000080,-,CL_0000062,UBERON_0000955,UBERON_0000955,-,BTO_0000293
ES-UCSF4 Cells,CL,-,CLO_0000020,CL_0002322,CL_0000003,UBERON_0000922,UBERON_0000060,-,BTO_0000256
MLPS_T2,CT,-,CLO_0000088,CL_0000136,CL_0000002,UBERON_0001013,UBERON_0000061,-,BTO_0000001
myxofibrosarcoma cell line:MFH-ino,CL,CLO_0050084,CLO_0050084,-,CL_0000000,UBERON_0002384,-,-,BTO_0006486
Foreskin Melanocyte Primary Cells skin03,CT,-,CL_2000045,CL_2000045,-,UBERON_0001332,UBERON_0001332,BTO_0005457,BTO_0000847
lncaparhi-ar-dht1nm,CL,CLO_0007365,CLO_0000020,CL_0002231,CL_0000001,UBERON_0002367,UBERON_0000467,BTO_0001321,BTO_0000010
Pancreatic cancer cells_THZ1,CT,-,CLO_0000000,CL_0000083,CL_0000000,UBERON_0001264,UBERON_0000000,BTO_0000584,BTO_0000000
MPAL2_T1_3,CT,-,CLO_0000032,CL_0000988,CL_0000001,UBERON_0000178,UBERON_0000460,-,BTO_0000002
BJ_fibroblasts,CL,CLO_0001980,CLO_0000010,CL_1001608,CL_0000005,UBERON_0001332,UBERON_0002048,BTO_0003807,BTO_0000380
MCF7L-P_E2_24h,CL,-,CLO_0001002,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0000955,-,BTO_0000292
Brain_Substantia_nigra,A,-,-,CL_0002614,-,UBERON_0002038,UBERON_0000955,BTO_0000143,BTO_0000142
D341_6,CL,CLO_0002677,CLO_0000050,CL_0002319,CL_0000001,UBERON_0002037,UBERON_0000060,-,BTO_0000003
HepG2_Hepatocellular_Carcinoma,CL,CLO_0003704,CLO_0003704,CL_0000182,-,UBERON_0002107,UBERON_0002048,BTO_0000599,BTO_0000072
gm18505,CL,CLO_0024913,CLO_0024913,CL_0000236,-,UBERON_0000178,-,-,-
M1_VB,CT,-,CLO_0000066,CL_0000235,CL_0000004,UBERON_0000178,UBERON_0000463,-,BTO_0000170
CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells,CT,-,-,CL_0000492,-,UBERON_0002405,UBERON_2005088,BTO_0001678,-
Raji_JQ1,CL,CLO_0008734,CLO_0008734,CL_0000236,-,UBERON_0000178,-,BTO_0001154,-
Ly-1,CL,-,-,CL_0000236,-,UBERON_0000178,-,-,BTO_0000000
IMR90_lung_fibroblasts_TNF,CL,CLO_0006951,CLO_0006951,CL_0002553,-,UBERON_0002048,UBERON_0002048,BTO_0001229,BTO_0000763
primary-dermal-fibroblasts,CT,-,CLO_0000010,CL_0002620,CL_0000123,UBERON_0002067,UBERON_0001000,BTO_0004419,BTO_0000123
Detroit562,CL,CLO_0002752,CLO_0000020,CL_0002251,CL_0000002,UBERON_0006562,UBERON_0000098,-,BTO_0000052
Bladder,A,-,-,CL_1001319,-,UBERON_0001255,UBERON_0001255,BTO_0000123,BTO_0000123
mammary_epithelial_cell,CT,-,CL_0000066,CL_0002327,CL_0000000,UBERON_0000310,-,BTO_0002768,-
pancreas_37y,A,-,-,-,-,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0000988
AsPC1-untreated,CL,CLO_0001756,CLO_0000100,CL_0000083,CL_0000010,UBERON_0001264,UBERON_0000473,BTO_0001864,BTO_0000001
Natural Killer Cells donor2,CT,-,CLO_0000025,CL_0000623,CL_0000235,UBERON_0002405,UBERON_0002394,BTO_0000914,BTO_0000188
Be2-C,CL,-,CLO_0001922,CL_0000031,-,UBERON_0000955,-,BTO_0004782,-
SGBS_Simpson_Golabi_Behmel_syndrome_type_1_adipocytes,CT,-,CLO_0000000,CL_0000499,CL_0000000,UBERON_0001013,UBERON_0000000,-,BTO_0000000
HASMC,CT,-,CLO_0000012,CL_0002539,CL_0000230,UBERON_0004178,UBERON_0000955,BTO_0004577,BTO_0000140
CD14+ monocytes - treated with Salmonella donor1,CT,-,CLO_0000000,CL_0001054,-,UBERON_0000178,UBERON_0000061,BTO_0000876,BTO_0000306
CD34_adult,CT,-,-,CL_0000037,-,UBERON_0002371,UBERON_0007023,BTO_0000725,BTO_0001043
V855,-,-,CLO_0000001,CL_0011108,CL_0000002,UBERON_0001155,UBERON_0000003,-,BTO_0000004
HBL1,CL,CLO_0037256,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0000002,BTO_0002522,BTO_0000003
THP-1_untr,CL,CLO_0009348,CLO_0009348,CL_0000576,-,UBERON_0000178,-,BTO_0001370,-
H1-hESC,CL,CLO_0037281,CLO_0037281,CL_0002322,-,UBERON_0000922,-,BTO_0006080,-
NCI-H1385,CL,CLO_0007991,CLO_0007991,CL_0000082,-,UBERON_0002048,-,-,-
HCT-116,CL,CLO_0003665,CLO_0003665,CL_0011108,-,UBERON_0001155,-,BTO_0001109,-
CD4_T-cells,CT,-,CLO_0000000,CL_0000492,CL_0000000,UBERON_0002405,UBERON_0000000,BTO_0002417,BTO_0000000
SJNB3,CL,-,CLO_0000001,CL_0000031,CL_0000001,UBERON_0001016,UBERON_0000002,-,BTO_0000003
Keratinocytes,CT,-,CLO_0007000,CL_0000312,CL_0000234,UBERON_0001003,UBERON_0001014,BTO_0000667,BTO_0000123
naive_B_VB,CT,-,CLO_0000021,CL_0000788,CL_0000001,UBERON_0000178,UBERON_0000470,-,BTO_0000002
Dermal fibroblast,CT,-,-,CL_0002551,CL_0000057,UBERON_0002067,-,BTO_0004419,BTO_0004419
SH-SY5Y_DMSO_3h,CL,CLO_0009015,CLO_0009015,CL_0000031,-,UBERON_0002371,-,BTO_0000793,-
u2os-actd-ps46,CL,CLO_0009454,CLO_0009454,CL_0001035,-,UBERON_0002481,-,BTO_0001938,-
metastatic_prostate_cancer_tissue,CT,-,CLO_0000000,CL_0002231,-,UBERON_0002367,UBERON_0002367,-,BTO_0001129
Kasumi-1_acute_myeloblastic_leukemia,CL,CLO_0007069,CLO_0007068,CL_0000763,-,UBERON_0000178,-,BTO_0004136,-
CMP_LS_BM1214,CT,-,-,CL_0000049,CL_0001059,UBERON_0002371,-,BTO_0004730,-
TAMR_E2,CL,-,CLO_0000030,CL_0002327,CL_0000002,UBERON_0000310,UBERON_0000465,-,BTO_0000280
Osteoblast - differentiated donor1,CT,-,CL_0000062,CL_0000062,-,UBERON_0002481,-,BTO_0001593,BTO_0001593
chronic myelogenous leukemia cell line:K562 ENCODE biol_rep2,CL,CLO_0007059,CLO_0050126,CL_0000763,-,UBERON_0002371,-,BTO_0000664,BTO_0002580
BI_Brain_Anterior_Caudate,A,-,-,CL_0002319,-,UBERON_0001873,UBERON_0000955,BTO_0000211,BTO_0000142
Breast vHMEC mammary epithelial,CT,-,-,CL_0002327,CL_0000066,UBERON_0000310,UBERON_0000310,BTO_0004300,BTO_0000149
THP1_DMSO_noPMA,CL,CLO_0009348,CLO_0009348,CL_0000576,-,UBERON_0000178,-,BTO_0001370,-
NCI-H3122_lung_adenocarcinoma,CL,CLO_0037033,CLO_0037033,CL_0000082,-,UBERON_0002048,UBERON_0002048,-,BTO_0000763
Skeletal_muscle,A,-,-,CL_0000188,-,UBERON_0001134,UBERON_0005090,BTO_0001103,BTO_0000887
HDFhuman_dermal_fibroblasts_DMSO,CT,-,CLO_0000025,CL_0002620,CL_0000066,UBERON_0002067,UBERON_0001001,BTO_0004419,BTO_0000207
adrenal gland_37y,A,-,-,CL_0000150,-,UBERON_0002369,UBERON_0002369,BTO_0000047,BTO_0000047
CM CD4+ ab T (VB),CT,-,CLO_0000000,CL_0000624,-,UBERON_0000178,UBERON_0000000,-,-
HeLa-B2_GRKD_TA_TNFA,CL,-,CLO_0003684,CL_0002535,-,UBERON_0000002,-,-,-
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_DMSO_NORMO,CL,CLO_0004307,CLO_0004307,CL_0002618,-,UBERON_0002331,UBERON_0001638,BTO_0001949,BTO_0001949
Fetal_Intestine_Large,A,-,-,CL_0002253,-,UBERON_0000059,UBERON_0000160,BTO_0000706,BTO_0000648
KMLS-1,CL,-,CLO_0000135,CL_0000136,CL_0000010,UBERON_0001013,UBERON_0000030,-,BTO_0000001
HUES6,CL,-,CLO_0000070,CL_0002322,CL_0000003,UBERON_0000922,UBERON_0000461,-,BTO_0000191
HSMMtube,CT,-,CLO_0000123,CL_0002372,CL_0000234,UBERON_0005090,UBERON_0001234,-,BTO_0004567
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells,CL,CLO_0004307,CLO_0004307,CL_0002618,-,UBERON_0002331,UBERON_0001638,BTO_0001949,BTO_0001949
Prostate Epithelial Cells donor3,CT,-,-,CL_0002231,CL_0000066,UBERON_0002367,UBERON_0002367,BTO_0001033,BTO_0001129
CFPAC1,CL,CLO_0002395,CLO_0000001,CL_0000083,CL_0000002,UBERON_0001264,UBERON_0000003,BTO_0004738,BTO_0000004
H1 derived mesenchymal stem cells,CL,-,CLO_0000000,CL_0000134,CL_0000000,UBERON_0003104,UBERON_0000000,BTO_0003298,BTO_0001300
vcap-dht-mdv3100,CL,CLO_0037117,CLO_0037117,CL_0002231,-,UBERON_0002367,-,BTO_0003215,-
visceral adipose_CS_H507,CT,-,-,CL_0000136,-,UBERON_0035818,UBERON_0001013,-,BTO_0001487
Primary T regulatory cells (from PB),CT,-,CLO_0000057,CL_0000815,CL_0000238,UBERON_0000178,UBERON_0001043,BTO_0004520,-
liposarcoma cells_LP6,CL,-,CLO_0000021,CL_0000136,CL_0000236,UBERON_0001013,UBERON_0001000,-,BTO_0000180
pancreatic cancer cells,CT,-,CLO_0000000,CL_0000083,CL_0000000,UBERON_0001264,UBERON_0000000,BTO_0000584,BTO_0000000
CD4+ cell_UNTREATED,CT,-,CL_0000000,CL_0000492,CL_0000000,UBERON_0002405,-,BTO_0002417,-
Macrophages_D,CT,-,CLO_0000062,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0002390,BTO_0000801,BTO_0000039
OCI-LY1_966,CL,-,CLO_0000100,CL_0000236,CL_0000001,UBERON_0002371,UBERON_0000002,-,BTO_0000003
ChaGo-K-1,CL,CLO_0002413,CLO_0002413,CL_0002328,-,UBERON_0002185,-,BTO_0003108,-
retinal_pigment_epithelial_cell,CT,-,CL_0000066,CL_0002586,CL_0000000,UBERON_0000966,UBERON_0000991,BTO_0004910,-
Ovarian Cancer Cell,CT,CLO_0037296,-,-,CL_0001064,UBERON_0000992,-,BTO_0001023,BTO_0001023
keratinocytes,CT,-,CLO_0000053,CL_0000312,CL_0000066,UBERON_0001003,UBERON_0002445,BTO_0000667,BTO_0000126
BG01V,CL,CLO_0003716,CLO_0000020,CL_0002322,CL_0000001,UBERON_0000922,UBERON_0000955,-,BTO_0000002
TUHR10TKB,CL,CLO_0050896,CLO_0050896,CL_1000497,-,UBERON_0002113,-,BTO_0003732,-
SCC,CT,-,-,CL_0000076,-,UBERON_0006914,UBERON_0001840,BTO_0002024,-
MOLM-14,CL,-,CLO_0000029,CL_0000763,CL_0000010,UBERON_0000178,UBERON_0000460,BTO_0005720,BTO_0000062
SARC,CT,-,CLO_0000053,CL_0002320,CL_0000545,UBERON_0002384,UBERON_0002048,BTO_0001207,BTO_0000223
SAH_WT,CL,CLO_0037307,CLO_0000135,CL_0002248,CL_0000000,UBERON_0000922,UBERON_0000460,BTO_0006081,BTO_0000000
adult T-cell leukemia cell line:ATN-1,CL,CLO_0050985,CLO_0050985,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0007023,-,BTO_0004049
SU-DHL-1_Anaplastic_large_cell_lymphoma,CL,CLO_0009160,CLO_0009160,CL_0000542,CL_0000000,UBERON_0000178,-,BTO_0005058,-
NHA,CT,-,CLO_0000036,CL_0000127,CL_0000130,UBERON_0001017,UBERON_0000468,BTO_0000099,BTO_0000180
Macrophages_G,CT,-,CLO_0000052,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0002397,BTO_0000801,BTO_0000188
spleen 34y,A,-,-,-,-,UBERON_0002106,UBERON_0002106,BTO_0001281,BTO_0001281
NMC_1015,-,-,CLO_0000070,-,CL_0000000,-,UBERON_0000460,-,BTO_0000063
Caco-2_colon_adenocarcinoma,CL,CLO_0002172,CLO_0002172,CL_0011108,-,UBERON_0001155,UBERON_0001155,BTO_0000195,BTO_0000269
fibroblast,CT,-, -,CL_0000057,CL_0000057,UBERON_0002384,-,BTO_0000452,BTO_0000452 
PER-117,CL,-,CLO_0000063,CL_0000084,CL_0000062,UBERON_0000178,UBERON_0000460,-,BTO_0000077
Pancreas,A,-,-,-,-,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0000988
HGEP,CT,-,CLO_0000012,CL_0011026,CL_0000232,UBERON_0001949,UBERON_0000994,-,BTO_0000056
NGP,CL,CLO_0037091,CLO_0037091,CL_0000031,-,UBERON_0001016,-,-,-
breast_tumor_GOODOUTCOME,CT,-,-,-,-,UBERON_0000310,UBERON_0000310,BTO_0000150,BTO_0000149
podocyte_CTL,CT,-,CL_0000653,CL_0000653,-,UBERON_0002113,-,BTO_0002295,BTO_0002295
H1_Neural_Progenitor_Cells,CL,-,CLO_0000050,CL_0011020,CL_0000218,UBERON_0000922,UBERON_0001003,-,BTO_0000070
AT1_B,CT,-,-,CL_0002062,CL_0002062,UBERON_0002299,-,BTO_0000780,-
colon,A,-,-,CL_0011108,-,UBERON_0001155,UBERON_0001155,BTO_0000269,BTO_0000269
Astro_cerebrum,CT,-,-,CL_0000127,-,UBERON_0000955,UBERON_0001869,-,BTO_0000239
MDA-Pca-2b,CL,-,-,CL_0002231,-,UBERON_0002367,UBERON_0001628,BTO_0005050,-
PC_3,CL,CLO_0008395,CLO_0000033,CL_0002231,CL_0000002,UBERON_0002367,UBERON_0000100,BTO_0001061,-
macrophages_IFNG,CT,-,CLO_0000012,CL_0000235,CL_0000235,UBERON_0000178,UBERON_0000025,BTO_0000801,BTO_0000034
CluB_A,CT,-,CLO_0000030,CL_0000158,CL_0000001,UBERON_0002048,UBERON_0000460,-,BTO_0000215
PA-1,CL,CLO_0008350,CLO_0008350,CL_0000021,-,UBERON_0000992,-,BTO_0001591,-
Smooth Muscle Cells - Prostate donor1,CT,-,-,CL_1000487,-,UBERON_0004243,UBERON_0001135,-,BTO_0001260
MM087_Primary_Melanoma,CT,-,CLO_0000000,CL_0000148,CL_0000000,UBERON_0001003,UBERON_0000020,-,BTO_0000182
SNU-398,CL,CLO_0009098,CLO_0009098,CL_0000182,-,UBERON_0002107,-,BTO_0003170,-
epidermoid carcinoma cell line:Ca Ski,CL,CLO_0002165,CLO_0002165,CL_1001575,-,UBERON_0000002,-,BTO_0003109,BTO_0001289
NT2-D1,CL,CLO_0008207,CLO_0008207,CL_0002248,CLO_0008208,UBERON_0000473,-,BTO_0000946,-
immature langerhans cells donor2,CT,-,CLO_0000000,CL_0000453,CL_0000000,UBERON_0002405,UBERON_0000023,BTO_0000705,BTO_0000020
A549_1,CL,CLO_0001601,CLO_0001601,CL_0000082,-,UBERON_0002048,-,BTO_0000018,-
optic nerve donor1,A,-,-,CL_0002319,-,UBERON_0009906,UBERON_0000941,BTO_0000966,BTO_0000966
Tracheal Epithelial Cells donor1,CT,-,CLO_0000000,CL_0000307,CL_0000066,UBERON_0003126,UBERON_0000026,BTO_0001388,-
AT1_G,CT,-,-,CL_0002062,CL_0002062,UBERON_0002299,-,BTO_0000780,-
MDM,CT,-,-,CL_0000235,-,UBERON_0000178,UBERON_0002647,-,-
CytoTrophob_3,A,-,CLO_0000055,CL_0000034,CL_0000120,UBERON_0000319,UBERON_0001000,BTO_0000322,BTO_0000002
Acute Myeloid Leukemia Cell,CT,-, -,CL_0000763,CL_0000000,UBERON_0000178,-,BTO_0001545,BTO_0001545
peripheral_blood_mononuclear_cells,CT,-,-,CL_2000001,-,UBERON_0000178,UBERON_0000178,BTO_0001025,BTO_0000089
iPS-DF-6.9,CL,CLO_0037308,CLO_0000075,CL_0002248,CL_0000066,-,UBERON_0000467,-,BTO_0000074
Primary monocytes from?peripheral?blood,CT,-,-,CL_0000576,-,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000089
CD8_T_cells,CT,-,CLO_0000021,CL_0000625,CL_0000786,UBERON_0002405,UBERON_0002048,BTO_0000289,BTO_0000283
MPAL2_T1_4,CT,-,CLO_0000075,CL_0000988,CL_0000000,UBERON_0000178,UBERON_0001000,-,BTO_0000000
Rh1,CL,CLO_0009878,CLO_0000001,CL_0002322,CL_0000002,-,UBERON_0000003,BTO_0005378,BTO_0000004
fetal heart_PCW17_12570,A,-,-,CL_0002494,-,UBERON_0000948,UBERON_0000948,BTO_0000562,BTO_0000562
BCBL-1,CL,-,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0000001,BTO_0002727,BTO_0000001
MOLM13_SIK3TQ,CL,CLO_0009848,CLO_0000075,CL_0000763,-,UBERON_0000178,UBERON_0000468,BTO_0004175,BTO_0000297
HDFhuman_dermal_fibroblasts,CT,-,CLO_0000045,CL_0002620,CL_0000066,UBERON_0002067,UBERON_0001000,BTO_0004419,BTO_0000197
U266_plasma_cell_myeloma,CL,CLO_0009457,-,CL_0000763,CL_0000000,UBERON_0000178,UBERON_0001969,BTO_0001594,BTO_0000131
HEE_human_epididymis_epithelial_cells,CT,-,-,CL_0000066,CL_0000066,UBERON_0004544,UBERON_0001301,-,BTO_0000408
insula adult pool1,A,-,-,-,-,UBERON_0002022,UBERON_0002022,-,BTO_0001105
iPS-20b_Cell_Line,CL,CLO_0037308,CL_0000000,CL_0002248,-,-,UBERON_0000066,-,-
HUDEP-2_WT,CL,-,CLO_0000012,CL_0000038,CL_0000001,UBERON_0012168,UBERON_0001000,-,BTO_0000005
GBM_R28,CL,-,CLO_0003456,CL_0002319,-,UBERON_0000955,UBERON_0005777,-,-
Fetal_eye,A,-,-,-,-,UBERON_0000970,UBERON_0000970,BTO_0000439,BTO_0000439
HPAFII WT,CL,-,CLO_0000030,CL_1001599,-,UBERON_0001264,UBERON_0000470,BTO_0003266,-
RL_R1446C_gRNA1,CL,CLO_0008828,CLO_0000075,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000460,BTO_0003230,BTO_0000040
BI_CD4p_CD225int_CD127p_Tmem,CT,-,CLO_0000136,CL_0000813,CL_0000235,UBERON_0002405,UBERON_0001000,-,BTO_0000080
Aorta,A,-,-,-,-,UBERON_0000947,UBERON_0000947,BTO_0000135,BTO_0000135
SK-N-BE_2_-C_naive_JQ1,CL,CLO_0009053,CLO_0000027,CL_0000031,CL_0000234,UBERON_0001016,UBERON_0000467,BTO_0004782,BTO_0000243
CD8_Effector,CT,-,CLO_0000010,CL_0001050,CL_0000230,UBERON_0002405,UBERON_0000025,-,BTO_0000020
Primary T helper naive cells from?peripheral?blood,CT,-,-,CL_0000898,-,UBERON_0000178,UBERON_0000178,BTO_0005871,BTO_0000089
T778,CL,-,CLO_0000071,CL_0000057,CL_0000000,UBERON_0003693,UBERON_0000468,-,BTO_0000020
cord blood derived cell line:COBL-a untreated,CL,-,CLO_0000031,CL_0000988,CL_0000000,UBERON_0002331,UBERON_0012168,-,BTO_0004053
PEO1_ovarian_cystadenocarcinoma,CL,-,CLO_0000002,CL_0000066,CL_0000001,UBERON_0000992,UBERON_0000037,BTO_0005796,BTO_0000368
Megakaryocyte,CT,-,-,CL_0000556,CL_0000556,UBERON_0002371,-,BTO_0000843,BTO_0000843
HCT116_Heterozygous_ARID1A-KO,CL,CLO_0003665,CLO_0003665,CL_0011108,-,UBERON_0001155,UBERON_0000065,BTO_0001109,-
H3.3K27M_JN57,-,-,CLO_0000040,-,-,UBERON_0000955,UBERON_0000468,-,-
MG63,CL,CLO_0007699,CLO_0000001,CL_0001035,CL_0000002,UBERON_0002481,UBERON_0000003,BTO_0001596,BTO_0000004
RL95-2_endometrial_adenosquamous_carcinoma,CL,CLO_0008830,CLO_0008830,CL_0002149,-,UBERON_0001295,UBERON_0000061,BTO_0004491,BTO_0000102
foreskin keratinocyte_2,CT,-,CL_1001606,CL_1001606,-,UBERON_0001332,UBERON_0001332,BTO_0005481,BTO_0000667
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells,CT,-,-,CL_0000134,CL_0000000,UBERON_0003104,UBERON_0001013,-,BTO_0001487
EEC16,CL,-,CLO_0000123,CL_0000066,CL_0000000,UBERON_0000992,UBERON_0001234,-,BTO_0005678
Cardiomyo_6,CT,-,CLO_0000034,CL_0002494,CL_0000066,UBERON_0000948,UBERON_0002048,BTO_0003324,BTO_0000088
normal_lung_fibroblasts,CT,-,-,CL_0002553,-,UBERON_0002048,UBERON_0002048,BTO_0000764,BTO_0000763
prostate adult pool1,A,-,-,-,-,UBERON_0002367,UBERON_0002367,-,BTO_0001129
GM12871_male_B-cells,CL,CLO_0022828,CLO_0022828,CL_0000236,-,UBERON_0000178,UBERON_0003101,-,-
NCI-H1975,CL,CLO_0008035,CLO_0008035,CL_0000082,-,UBERON_0002048,-,BTO_0004824,-
RMS237,CL,-,CLO_0000022,CL_0000737,-,UBERON_0002036,UBERON_0000460,BTO_0001802,-
PATU8988,CL,CLO_0008383,CLO_0000100,CL_0000083,CL_0000001,UBERON_0001264,UBERON_0000460,BTO_0005191,BTO_0000050
CD14+CD16+ Monocytes donor3,CT,-,CLO_0000000,CL_0002397,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0000000
Olfactory epithelial cells donor2,CT,-,CLO_0000000,CL_0002167,CL_0000066,UBERON_0002268,UBERON_0000020,-,-
UCSD_Small_Intestine,A,-,-,CL_0002254,-,UBERON_0002108,UBERON_0000160,BTO_0000651,BTO_0000648
SUIT2_MTV,CL,CLO_0037114,CLO_0000123,CL_1001433,CL_0000123,UBERON_0000017,UBERON_0000123,BTO_0003493,BTO_0000123
cerebral meninges adult,A,-,-,CL_0002319,-,UBERON_0003548,UBERON_0010743,-,BTO_0000144
PANC1_3,CL,CLO_0008381,CLO_0000020,CL_0000169,CL_0000001,UBERON_0001264,UBERON_0001000,BTO_0000304,BTO_0000003
A-549,CL,CLO_0001601,CLO_0000032,CL_0000082,CL_0000245,UBERON_0002048,UBERON_0001000,BTO_0000018,BTO_0000001
CLB-GA,CL,-,CLO_0000010,CL_0000031,CL_0000002,UBERON_0001016,UBERON_0000461,-,BTO_0000140
Fetal_Intestine_Small,A,-,-,CL_0002254,-,UBERON_0002108,UBERON_0000160,BTO_0000651,BTO_0000648
CD14+ monocytes - treated with Trehalose dimycolate (TDM) donor2,CT,-,CLO_0000000,CL_0001054,CL_0000000,UBERON_0000178,UBERON_0000055,BTO_0000876,BTO_0000000
leukemia,CT,-,CLO_0000000,CL_0000988,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0001271,BTO_0000000
Kasumi-1,CL,CLO_0007069,CLO_0007069,CL_0000763,-,UBERON_0000178,-,BTO_0004136,-
CD4 Naive Primary 8pool,CT,-,CLO_0000000,CL_0000895,CL_0000000,UBERON_0002370,UBERON_0000000,-,BTO_0000000
Human Primordial Germ Cell,CT,-,-,CL_0000670,CL_0000670,UBERON_0000991,-,-,BTO_0000535
H9_Derived_Neuronal_Progenitor_Cultured_Cells,CL,-,CLO_0000054,CL_0011020,CL_0000239,UBERON_0001016,UBERON_0002048,-,BTO_0000130
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_TNF_30M,CL,CLO_0004307,CLO_0004307,CL_0002618,-,UBERON_0002331,UBERON_0001638,BTO_0001949,BTO_0001949
IMEC,CL,-,CLO_0000001,CL_0002327,CL_0000002,UBERON_0000310,UBERON_0000003,BTO_0004896,BTO_0000004
H7-WT,CL,-,CLO_0000001,CL_0002322,CL_0000002,-,UBERON_0000003,BTO_0006061,BTO_0000004
V940,-,-,CLO_0000057,CL_0011108,CL_0000030,UBERON_0001155,UBERON_0000468,-,BTO_0000137
serous adenocarcinoma cell line:JHOS-2,CL,CLO_0051440,CLO_0051440,CL_2000063,-,UBERON_0000992,-,-,BTO_0003803
HEK293 no dox,CL,CLO_0001230,CLO_0001230,CL_0002518,-,UBERON_0002113,-,BTO_0000007,-
pancreas_54y,A,-,-,-,-,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0000988
primary_erythroblasts,CT,-,CLO_0000020,CL_0000765,CL_0000233,UBERON_0002371,UBERON_0001006,BTO_0001571,-
FW18,CL,-,CLO_0000010,CL_0009004,CL_0000001,UBERON_0000966,UBERON_0000071,-,BTO_0000002
glioma cell line:GI-1,CL,CLO_0050634,CLO_0050634,CL_0000125,-,UBERON_0000955,-,-,BTO_0000711
lung_fibroblasts,CT,-,-,CL_0002553,-,UBERON_0002048,UBERON_0002048,BTO_0000764,BTO_0000763
ES derived mesoderm_day2,CT,-,-,CL_0000222,-,UBERON_0000926,UBERON_0000926,-,BTO_0000839
stomach_3y,A,-,-,-,-,UBERON_0000945,UBERON_0000945,BTO_0001307,BTO_0001307
MCF7_Invasive_ductal_breast_carcinoma_TAM,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000149
CHLA-25,CT,-,CLO_0000001,CL_0001035,CL_0000002,UBERON_0002481,UBERON_0000003,-,BTO_0000004
Smooth Muscle Cells - Brachiocephalic donor3,CT,-,-,CL_0002589,-,UBERON_0011368,UBERON_0001135,-,BTO_0001260
endometrial stromal sarcoma cell line:OMC-9,CL,CLO_0050888,CLO_0050888,CL_0002255,-,UBERON_0001295,-,-,BTO_0000400
Primary T helper 17 cells PMA-I stimulated,CT,-,CLO_0000000,CL_0000899,CL_0000000,UBERON_0002405,UBERON_0000000,BTO_0005655,BTO_0000000
Pituitary,A,-,-,CL_0000163,-,UBERON_0000007,UBERON_0000007,-,BTO_0001073
melanocytes_BRAFV600E,CT,-,CLO_0000056,CL_0000148,CL_0000073,UBERON_0001003,UBERON_0002362,BTO_0000847,BTO_0000350
Pericytes_C,CT,-,CLO_0000055,CL_0000669,CL_0000075,UBERON_0002384,UBERON_0000023,BTO_0002441,BTO_0000123
Foreskin keratinocyte,CT,-,CL_1001606,CL_1001606,-,UBERON_0001332,UBERON_0001332,BTO_0005481,BTO_0000667
CD14+ monocytes - mock treated donor3,CT,-,CLO_0000000,CL_0001054,-,UBERON_0000178,UBERON_0000065,BTO_0000876,BTO_0000060
LPS141,CL,-,CLO_0000001,CL_0000136,CL_0000001,UBERON_0001013,UBERON_0000002,-,BTO_0000003
HepG2_shNS,CL,CLO_0003704,CLO_0003704,CL_0000182,-,UBERON_0002107,-,BTO_0000599,-
Smooth Muscle Cells - Brain Vascular donor1,CT,-,-,CL_0002590,-,UBERON_0008998,UBERON_0001135,BTO_0004578,BTO_0001260
RPMI 2650,CL,CLO_0008876,CLO_0008869,CL_0000076,-,UBERON_0001706,-,BTO_0004205,-
Muscle_Satellite_Cultured_Cells,CT,-,-,CL_0000594,-,UBERON_0001134,UBERON_0005090,BTO_0005787,BTO_0000887
15242A,CL,-,CLO_0000029,CL_0000192,CL_0000000,UBERON_0000995,UBERON_0000465,-,BTO_0000017
eosinophil (VB),CT,-,-,CL_0000771,CL_0000771,UBERON_0000178,-,BTO_0000399,BTO_0000399
CD4_TH1,CT,-,CLO_0000000,CL_0000545,CL_0000000,UBERON_0002405,UBERON_0000000,BTO_0001678,BTO_0000000
LNCaP_C4-2B_prostate_carcinoma_R1881_SHCTR,CL,-,CLO_0007365,CL_0002231,-,UBERON_0002367,UBERON_0002367,BTO_0004959,BTO_0001129
HSQ-89,CL,CLO_0050085,CLO_0050085,CL_0000076,-,UBERON_0001707,-,-,-
